"scenario","n","effect","confounded","depth_confound","m_min","m_abund","abund_logN_adjusted","abund_HC3_t","method","raw_power","raw_fpr","raw_nrej","bh_power","bh_fdr","bh_nrej","nFeat","nSignal","obsZero","structZero","n_na_p","n_rep"
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.026581605528974,0.021498349891605,2.39393939393939,0,0,0,106.79797979798,19,0.785423540479592,0.769490715803767,0.0505050505050505,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.75491759702286,0.455050837946197,54.4141414141414,0.699096225412015,0.708346467123643,46.5252525252525,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.740031897926635,0.490833909033144,57.1717171717172,0.68314726209463,0.731575980210843,48.8484848484849,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.297182349813929,0.0781698544599957,12.4949494949495,0.115895800106326,0.402616519283186,3.85858585858586,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.273790536948432,0.0447925882549372,9.13131313131313,0.0824029771398193,0.182571749238416,2.07070707070707,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.493354598617756,0.322954041032386,37.7676767676768,0.351408825093036,0.734895037408279,25.4646464646465,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.505050505050505,0.362429254891027,41.4545454545455,0.401382243487507,0.747582863854303,30.7070707070707,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.510898458266879,0.547970030191092,57.8383838383838,0.459861775651249,0.831987893898704,52.1111111111111,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.616693248272196,0.425158889788252,49.1414141414141,0.549707602339181,0.74545632534494,42.2828282828283,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.181818181818182,0.039732270513266,6.95959595959596,0.013290802764487,0.0252525252525253,0.282828282828283,106.79797979798,19,0.785423540479592,0.769490715803767,1.75757575757576,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.148856990962254,0.0395691638880233,6.31313131313131,0.00850611376927166,0.0252525252525253,0.202020202020202,106.79797979798,19,0.785423540479592,0.769490715803767,1.73737373737374,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.144072301967039,0.0388284613032954,6.14141414141414,0.00903774587985114,0.0151515151515152,0.191919191919192,106.79797979798,19,0.785423540479592,0.769490715803767,1.56565656565657,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.176501860712387,0.033770630760986,6.33333333333333,0.0116959064327485,0.0185185185185185,0.252525252525253,106.79797979798,19,0.785423540479592,0.769490715803767,3.49494949494949,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.0318979266347688,0.0211651364835274,2.47474747474747,0,0,0,106.79797979798,19,0.785423540479592,0.769490715803767,0.0404040404040404,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.0552897395002658,0.0333782386959878,3.97979797979798,0.000531632110579479,0,0.0101010101010101,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.0584795321637427,0.033471355494407,4.04040404040404,0.000531632110579479,0,0.0101010101010101,106.79797979798,19,0.785423540479592,0.769490715803767,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.abund.adj",0.160552897395003,0.028746084715071,5.54545454545455,0.0159489633173844,0.0558922558922559,0.373737373737374,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.abund.noCov",0.192982456140351,0.039867741177262,7.17171717171717,0.037745879851143,0.11473063973064,0.97979797979798,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.ACAT.adj",0.15311004784689,0.0482813489533123,7.12121212121212,0.013290802764487,0.0666666666666667,0.343434343434343,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.ACAT.noCov",0.184476342371079,0.0644044164199756,9.16161616161616,0.0313662945241893,0.117219817219817,0.848484848484849,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.BonfminP.adj",0.149920255183413,0.0486977826339696,7.1010101010101,0.013290802764487,0.0666666666666667,0.343434343434343,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.BonfminP.noCov",0.181818181818182,0.0638066811206822,9.06060606060606,0.0313662945241893,0.117219817219817,0.848484848484849,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.prev.adj",0.0685805422647528,0.0460633620732584,5.34343434343434,0.00212652844231792,0.0404040404040404,0.0909090909090909,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.prev.noCov",0.0680489101541733,0.0558371365734497,6.19191919191919,0.00212652844231792,0.0404040404040404,0.0909090909090909,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.164274322169059,0.036124787493657,6.29292929292929,0.00744284954811271,0.0353535353535354,0.181818181818182,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.206804891015417,0.0345230014164343,6.96969696969697,0.0308346624136098,0.0404040404040404,0.636363636363636,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.0483785220627326,0.0359718337213354,4.07070707070707,0,0.0202020202020202,0.0202020202020202,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.0249867091972355,0.0243728695037017,2.62626262626263,0.000531632110579479,0.0202020202020202,0.0404040404040404,106.727272727273,19,0.785104877910869,0.769309672183869,0.0303030303030303,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.737905369484317,0.520005990472531,59.7272727272727,0.689526847421584,0.751908496756803,53.5454545454545,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.715576820839979,0.520867129325618,59.3939393939394,0.66294524189261,0.753326606536242,51.8585858585859,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.269005847953216,0.0752320012074695,11.6868686868687,0.0824029771398193,0.47204986371653,3.28282828282828,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.288676236044657,0.0627359924723668,10.989898989899,0.101010101010101,0.293224087921058,2.97979797979798,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.461456671982988,0.311980061359819,36.1919191919192,0.327485380116959,0.746408434068561,24.8181818181818,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.527910685805423,0.376409888536642,43.1111111111111,0.414141414141414,0.75748740696667,32.6969696969697,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.484848484848485,0.531019337067023,55.8181818181818,0.418926103136629,0.840343677214498,49.7373737373737,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.631047315257842,0.461275840864459,52.5151515151515,0.566188197767145,0.758190887336681,45.979797979798,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.160552897395003,0.0412193153326268,6.67676767676768,0.00691121743753322,0.0454545454545455,0.212121212121212,106.727272727273,19,0.785104877910869,0.769309672183869,1.74747474747475,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.15257841573631,0.0423020009337384,6.61616161616162,0.00584795321637427,0.0471380471380471,0.171717171717172,106.727272727273,19,0.785104877910869,0.769309672183869,1.73737373737374,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.135566188197767,0.0405153426182828,6.15151515151515,0.00265816055289739,0.0454545454545455,0.101010101010101,106.727272727273,19,0.785104877910869,0.769309672183869,1.57575757575758,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.19404572036151,0.0454047622411928,7.66666666666667,0.0180754917597023,0.0707070707070707,0.444444444444444,106.727272727273,19,0.785104877910869,0.769309672183869,3.46464646464646,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.0340244550770867,0.0220858697489803,2.58585858585859,0.000531632110579479,0.0505050505050505,0.0707070707070707,106.727272727273,19,0.785104877910869,0.769309672183869,0.0202020202020202,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.052099946836789,0.0318690056727973,3.7979797979798,0,0.0202020202020202,0.0202020202020202,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,0.8,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.0547581073896864,0.0367753214902653,4.27272727272727,0,0.0303030303030303,0.0303030303030303,106.727272727273,19,0.785104877910869,0.769309672183869,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.abund.adj",0.349282296650718,0.0265378456898199,8.94949494949495,0.113769271664009,0.0521444604777938,2.4040404040404,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.abund.noCov",0.34662413609782,0.0305663373668806,9.24242424242424,0.115364167995747,0.0684463684463684,2.49494949494949,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.ACAT.adj",0.349813928761297,0.0480453083553993,10.8282828282828,0.0956937799043063,0.0592352092352092,2.08080808080808,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.ACAT.noCov",0.363636363636364,0.0560265158162396,11.7878787878788,0.104731525784157,0.0583934583934584,2.25252525252525,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.BonfminP.adj",0.341307814992026,0.0465616294719458,10.5353535353535,0.0962254120148857,0.0592352092352092,2.09090909090909,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.BonfminP.noCov",0.35672514619883,0.0564378255912091,11.6969696969697,0.104199893673578,0.0583934583934584,2.24242424242424,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.prev.adj",0.123870281765019,0.0425520281091701,6.07070707070707,0.00531632110579479,0.0101010101010101,0.111111111111111,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"DASH.prev.noCov",0.133439659755449,0.0484014286833547,6.76767676767677,0.0116959064327485,0.0101010101010101,0.232323232323232,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.400318979266348,0.0367527394088109,10.8181818181818,0.121743753322701,0.0348484848484849,2.43434343434343,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.403508771929825,0.0280491248393961,10.1212121212121,0.169059011164274,0.0432178932178932,3.39393939393939,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.0372142477405635,0.029554041771236,3.29292929292929,0,0,0,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.024455077086656,0.0211868835566481,2.33333333333333,0.000531632110579479,0,0.0101010101010101,106.424242424242,19,0.786785176166234,0.76871919086389,0.0404040404040404,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.926634768740032,0.457442122959273,57.7171717171717,0.901116427432217,0.652885925428521,50.6767676767677,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.927698032961191,0.508075593329508,62.0707070707071,0.909622541201489,0.685562333852531,55.8282828282828,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.525784157363105,0.0778996730190385,16.7878787878788,0.3264221158958,0.257443937524151,8.4040404040404,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.492291334396598,0.0468215316911939,13.4343434343434,0.307283359914939,0.114079663322088,6.70707070707071,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.725677830940989,0.331318051382685,42.7676767676768,0.637426900584795,0.624697592835514,32.9191919191919,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.737905369484317,0.371589915603256,46.5252525252525,0.661881977671451,0.658606966749525,37.6868686868687,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.523657628920787,0.543673768272753,57.4343434343434,0.469962785752259,0.825053510207288,51.5050505050505,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.845295055821372,0.433603161984533,53.969696969697,0.800106326422116,0.679011521848007,48.5353535353535,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.406698564593301,0.044775262688081,11.6363636363636,0.126528442317916,0.0522246272246272,2.54545454545455,106.424242424242,19,0.786785176166234,0.76871919086389,1.76767676767677,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.322169059011164,0.0417738801839761,9.75757575757576,0.0579479000531632,0.0555555555555555,1.19191919191919,106.424242424242,19,0.786785176166234,0.76871919086389,1.6969696969697,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.329611908559277,0.0425553517590402,9.96969696969697,0.0590111642743222,0.037037037037037,1.19191919191919,106.424242424242,19,0.786785176166234,0.76871919086389,1.51515151515152,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.389154704944179,0.0394129995419172,10.8383838383838,0.119085592769803,0.0397306397306397,2.39393939393939,106.424242424242,19,0.786785176166234,0.76871919086389,3.28282828282828,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.0627325890483785,0.0207554194674656,3.02020202020202,0.00212652844231792,0.0101010101010101,0.0505050505050505,106.424242424242,19,0.786785176166234,0.76871919086389,0.0303030303030303,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.0919723551302499,0.0323381528956286,4.57575757575758,0.00265816055289739,0.0202020202020202,0.0707070707070707,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,FALSE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth+z)",0.0940988835725678,0.0342294608345151,4.77777777777778,0.00265816055289739,0.0101010101010101,0.0606060606060606,106.424242424242,19,0.786785176166234,0.76871919086389,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.abund.adj",0.327485380116959,0.0306728010741657,8.90909090909091,0.0956937799043063,0.0578403078403078,2.03030303030303,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.abund.noCov",0.341839447102605,0.0404639409254298,10.0505050505051,0.124933545986178,0.094035594035594,2.82828282828283,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.ACAT.adj",0.306751727804359,0.0498067411145961,10.1717171717172,0.0802764486975014,0.0453823953823954,1.68686868686869,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.ACAT.noCov",0.354066985645933,0.0629137634326839,12.2424242424242,0.118022328548644,0.0779924060227091,2.64646464646465,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.BonfminP.adj",0.299840510366826,0.0500740903317163,10.0606060606061,0.0802764486975014,0.0453823953823954,1.68686868686869,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.BonfminP.noCov",0.352472089314195,0.0630322589810029,12.2222222222222,0.116427432216906,0.0799885580188611,2.62626262626263,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.prev.adj",0.0994152046783626,0.045515767662528,5.85858585858586,0.00584795321637427,0.0454545454545455,0.181818181818182,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"DASH.prev.noCov",0.124401913875598,0.0537757892874354,7.07070707070707,0.00797448165869219,0.0353535353535354,0.191919191919192,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.depthCov",0.379585326953748,0.0357969007215789,10.3737373737374,0.119085592769803,0.0291766875100208,2.39393939393939,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"obsTwo.simple",0.416267942583732,0.0383879787597447,11.2727272727273,0.200425305688464,0.0686107102773769,4.22222222222222,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.cov",0.0398724082934609,0.0334337980571481,3.67676767676768,0,0.0202020202020202,0.0202020202020202,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"oracle.prev.noAdj",0.0276448697501329,0.0230712538045117,2.55555555555556,0,0.0101010101010101,0.0101010101010101,106.575757575758,19,0.787284162602822,0.769183746377954,0.0404040404040404,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.cov",0.903242955874535,0.516791586453252,62.5050505050505,0.888888888888889,0.699313332298137,57.5151515151515,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ANCOMBC.noAdj",0.898989898989899,0.523932603495611,63.1414141414141,0.880914407230197,0.698080199002701,56.7373737373737,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.cov",0.488038277511962,0.0781380023373624,16.1111111111111,0.299308878256247,0.290935229192805,8.2020202020202,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.DESeq2.noAdj",0.491228070175439,0.0605138908661648,14.6262626262626,0.30622009569378,0.169602227177985,7.17171717171717,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.cov",0.660287081339713,0.325271791325566,41.0808080808081,0.550239234449761,0.650449900082092,30.4242424242424,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.edgeR.noAdj",0.712387028176502,0.385539723044833,47.3232323232323,0.633705475810739,0.681492345531013,38.4646464646465,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.cov",0.497076023391813,0.516048707722204,54.6363636363636,0.42849548112706,0.828282222105686,47.959595959596,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.metagenomeSeq.noAdj",0.824029771398192,0.462903203108272,56.1818181818182,0.791600212652844,0.696540332640463,50.5151515151515,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.cov",0.356725146198831,0.0462131651665654,10.8282828282828,0.0882509303561935,0.0650953984287318,1.82828282828283,106.575757575758,19,0.787284162602822,0.769183746377954,1.76767676767677,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depth",0.344497607655502,0.0506783765450501,10.969696969697,0.0712387028176502,0.0636363636363636,1.54545454545455,106.575757575758,19,0.787284162602822,0.769183746377954,1.70707070707071,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.depthCov",0.319510898458267,0.0452874336868522,10.030303030303,0.0489101541733121,0.0422558922558923,1.03030303030303,106.575757575758,19,0.787284162602822,0.769183746377954,1.55555555555556,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"pkg.ZINQ.noAdjust",0.401913875598086,0.0484529753884039,11.8787878787879,0.131313131313131,0.0778058361391695,2.7979797979798,106.575757575758,19,0.787284162602822,0.769183746377954,3.39393939393939,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"presence(Fisher)",0.0622009569377991,0.0210557174294311,3.02020202020202,0.00159489633173844,0.0202020202020202,0.0505050505050505,106.575757575758,19,0.787284162602822,0.769183746377954,0.0404040404040404,99
"abundance",160,1.4,TRUE,TRUE,3,5,TRUE,TRUE,"presence(logistic+depth)",0.0999468367889421,0.0337926195908841,4.84848484848485,0.00212652844231792,0.0101010101010101,0.0505050505050505,106.575757575758,19,0.787284162602822,0.769183746377954,0,99
